targa,tratta,volte
332695,14-5-15-23-18-10-26-9-,1
88823,26-10-18-4-16-,1
314958,6-,1
337287,1-,1
312544,20-2-16-4-,1
348126,10-,1
203051,22-1-12-14-,1
281505,22-,1
336348,9-26-10-18-23-,1
307325,12-25-2-7-1-22-,1
370606,12-,1
49117,13-3-5-15-23-18-10-26-4-16-2-20-25-12-1-22-,1
323775,7-17-,1
65539,20-25-12-1-22-,1
378274,4-,1
350945,13-3-8-5-15-23-18-10-26-9-,1
326818,9-26-10-18-23-15-5-8-,1
309169,4-16-17-7-18-9-,1
328636,19-14-12-,1
393258,9-,1
317349,17-,1
76209,4-16-2-20-12-8-5-15-23-18-10-26-9-,1
350079,24-,1
295888,15-,1
352326,17-23-15-5-8-,1
114371,18-,1
388356,9-26-8-,1
64821,9-,1
282830,8-,1
341242,6-,1
251402,13-3-8-5-15-23-18-26-9-,1
297706,16-,1
335414,7-17-,1
312501,23-,1
365870,12-,1
343623,20-,1
180531,9-,1
304884,26-,1
37052,25-20-4-,1
292997,2-,1
355989,22-1-12-25-,1
321424,4-16-2-20-19-11-,1
88761,7-,2
394288,4-16-2-20-25-12-1-22-,1
277519,3-,1
303868,9-23-15-5-8-13-,1
81693,9-26-10-18-23-,1
285985,6-,1
335890,23-18-10-26-9-,1
311771,26-10-18-7-4-17-,1
109234,2-,1
277362,26-15-,1
76252,18-7-6-16-,1
343118,24-24-,1
374364,6-7-2-20-12-1-22-,1
396416,20-19-11-,1
352477,22-1-12-14-13-3-8-19-11-,1
344149,4-26-9-,1
321994,4-16-2-20-25-12-1-22-,1
236661,8-,1
80059,19-,1
307000,19-8-3-13-22-1-12-14-,1
280501,19-,1
271080,2-20-1-,1
284300,20-,1
276863,5-15-18-26-,1
396626,5-15-23-18-26-9-,1
275706,13-,1
372491,23-18-9-,1
329676,4-16-2-20-25-12-1-22-,1
57756,8-3-13-,1
327878,13-3-8-5-15-23-18-10-26-9-,1
335107,19-25-,1
301720,9-26-10-18-23-15-5-8-3-13-,1
366608,26-,1
308724,6-,1
365835,19-,1
337818,22-1-12-14-,1
277709,1-22-,1
319213,6-7-2-20-19-,1
350145,24-,1
331935,17-,1
277060,20-,1
377576,3-8-5-15-23-18-26-9-,1
60755,24-6-,1
392804,15-14-,1
393736,20-,1
154281,12-,1
72453,7-17-,1
360069,3-,1
307287,24-,1
298346,23-,1
71649,18-23-15-4-16-2-,1
370824,26-,1
122848,9-,1
160095,26-,1
277666,5-,1
44627,24-,1
279525,23-,1
372298,3-,1
400202,1-12-20-2-16-4-,1
377570,2-,1
355835,26-18-23-15-5-8-3-13-,1
359042,6-24-,1
326784,4-16-2-20-25-19-,1
303109,3-,1
26788,9-26-18-23-15-8-3-13-,1
342344,19-8-3-13-,1
381643,14-,1
392109,1-12-25-16-4-,1
309691,14-5-15-23-17-,1
339226,26-10-18-4-16-,1
201707,6-,1
290172,3-,1
372529,22-13-,1
116728,9-10-3-13-4-12-,1
93640,19-25-20-2-16-4-,1
211665,13-3-,1
342686,18-26-9-,1
318423,14-3-8-19-,1
378083,8-,1
305204,26-,1
183341,4-20-,1
348951,23-17-,1
296071,9-26-10-23-15-5-,1
310686,18-,1
385832,22-,1
301082,15-,1
209236,2-7-20-25-12-1-22-,1
129128,20-,1
340339,13-3-8-5-25-12-1-22-,1
292393,9-,1
278929,7-,1
173557,9-26-18-23-15-5-8-3-13-4-16-2-20-12-1-22-,1
282765,20-7-,1
316495,21-,1
365855,19-,1
336088,4-,1
380701,16-,1
172461,1-12-13-3-8-,1
238980,14-9-5-5-9-,1
398042,5-,1
332340,16-4-,1
180535,4-25-1-,1
314845,4-16-17-24-,1
354645,2-,1
382114,2-,1
234744,9-26-18-23-5-8-,1
325715,20-,1
328528,14-12-1-,1
362282,22-12-25-2-4-,1
162121,12-22-,1
191774,7-17-2-,1
52914,19-25-20-2-16-,1
346542,17-7-,1
329736,9-26-10-18-7-23-15-5-8-,1
336403,17-23-,1
281138,25-20-,1
182011,24-6-,1
386011,13-,1
289408,16-,1
197527,17-7-,1
379783,20-,1
316647,24-,1
255345,4-16-2-20-12-,1
292305,9-26-18-23-15-5-8-,1
314825,19-8-3-13-,1
349704,6-24-,1
279070,2-,1
353874,17-23-15-5-,1
306931,7-17-,1
374715,8-,1
298904,1-3-,1
312145,2-,1
67548,22-1-12-20-2-7-7-,1
195927,11-19-,1
193817,24-6-7-17-,1
28421,19-25-20-2-16-4-,1
118683,22-1-12-14-,1
323547,23-,1
364154,4-16-2-20-12-,1
199111,24-6-,1
371945,14-1-,1
362551,20-25-19-11-,1
345013,9-26-10-18-23-15-5-14-11-19-25-20-2-16-4-4-16-2-20-19-14-5-15-23-18-10-26-9-,1
330316,7-,1
343796,17-7-,1
186755,7-2-20-25-12-1-,1
320026,19-,1
398624,24-,1
381370,2-,1
356819,13-3-8-5-15-23-18-10-,1
306940,18-,1
371340,23-,1
283327,2-,1
295879,1-,1
213194,24-,1
297133,18-,1
55569,1-3-,1
292858,5-,1
84435,17-7-,1
328151,14-19-,1
338751,13-3-8-5-15-23-17-,1
352963,9-,1
313753,7-6-20-19-14-5-15-23-17-24-,1
374646,11-,1
309432,12-25-20-2-16-4-26-10-1-22-,1
356449,19-25-20-2-7-5-15-,1
284932,22-,1
123711,9-18-15-5-3-,1
165702,16-2-20-12-1-22-,1
394425,17-,1
389931,5-18-,1
380463,15-,1
305829,17-23-,1
378142,20-,1
304342,23-,1
293707,24-,1
193296,22-1-12-3-8-,1
229448,22-1-12-25-20-2-16-4-13-3-,1
317297,1-,1
195126,6-,1
190150,4-16-2-20-25-19-,1
292529,15-20-26-,1
316973,4-16-2-20-19-,1
306609,4-16-2-20-12-1-22-,1
163367,1-12-20-2-16-4-,1
309391,2-16-4-,1
291066,12-,1
279960,8-,1
380560,19-,1
362358,6-,1
373941,11-,1
380336,11-,1
368129,20-,1
315319,24-6-,1
400673,4-,1
28279,18-15-5-8-13-,1
350477,20-2-16-7-18-9-,1
332040,22-1-12-25-20-2-16-4-,1
377029,16-,1
374783,4-16-2-20-12-,1
342971,9-,1
373273,8-5-15-23-18-10-26-9-,1
286751,19-,1
220186,24-,2
358478,4-16-2-,1
378921,22-1-12-14-13-3-8-5-15-23-18-10-26-9-,1
290484,9-,1
381761,13-8-,1
346131,9-,1
349730,13-3-8-19-,1
395390,20-2-7-6-19-11-,1
285128,4-16-2-20-22-,1
99815,20-1-,1
336190,10-,1
383957,9-26-18-23-15-5-,1
99908,13-3-8-5-15-18-26-9-,1
333421,18-,1
336341,23-15-5-8-3-13-18-10-26-9-,1
332666,24-6-,1
373163,8-5-15-23-18-10-26-9-,1
305506,1-25-,1
371882,4-16-2-20-25-12-1-22-,1
280297,9-,1
324795,1-,1
394915,20-,1
338443,8-5-15-23-18-26-9-,1
70814,5-25-,1
51120,8-3-13-25-12-1-22-,1
330926,22-1-12-14-13-3-8-19-,1
350101,17-23-15-5-8-3-13-,1
305734,2-4-,1
296646,10-,1
386983,14-5-15-23-18-10-26-9-,1
364892,15-,1
309004,4-16-20-,1
337427,4-16-20-20-13-3-8-5-15-23-18-26-9-,1
369313,12-,1
373044,8-5-,1
178665,6-24-,1
298874,12-,1
212791,4-18-26-,1
231514,17-16-4-3-8-5-15-23-18-10-26-9-,1
375684,17-23-1-14-24-,1
324640,22-1-12-25-5-8-3-13-,1
193840,16-17-,1
322685,7-17-,1
393011,9-,1
386200,11-19-2-16-4-,1
207594,20-2-16-25-12-1-22-13-3-8-5-15-23-18-,1
339572,14-,1
387330,2-,1
344226,9-26-10-18-23-15-5-8-3-13-,1
382884,12-,1
43804,6-,1
375881,15-,1
393062,6-,1
293786,19-2-7-,1
401488,5-,1
63046,22-1-13-3-,1
317063,15-5-8-3-13-,1
221471,6-,1
388956,15-,1
344316,22-1-12-25-20-2-16-4-13-3-8-5-15-23-18-10-26-9-,1
327143,14-19-11-,1
296469,20-,1
387190,25-,1
390804,11-19-2-4-,1
136624,26-,1
287445,16-,1
284890,9-,1
393478,9-,1
230022,12-14-8-19-,1
383832,3-,1
348136,19-11-,1
311588,9-18-15-5-8-3-13-4-16-2-20-25-12-1-22-,1
337889,25-20-2-16-4-,1
355200,9-26-10-18-23-,1
22851,6-24-,1
268089,14-,1
47946,24-,1
65323,7-2-20-25-8-5-15-23-17-,1
377572,5-,1
367992,19-4-,1
316847,3-,1
297907,17-,1
329390,10-18-23-15-5-14-4-16-2-20-19-,1
271588,4-20-,1
20935,6-,1
306632,13-,1
383455,14-,1
281774,12-1-22-,1
360993,25-,1
191727,26-10-18-23-15-20-2-7-17-16-9-,1
308089,24-,1
362382,4-,1
286240,26-,1
370672,26-18-15-8-13-,1
387862,13-,1
273872,4-16-2-20-12-1-22-,1
299096,12-,1
85416,22-13-,1
304575,2-20-1-,1
393970,11-,1
396504,11-19-6-,1
310417,4-16-2-20-12-1-22-,1
370705,18-,1
279571,19-,1
284520,14-,1
322712,11-19-25-20-2-16-,1
368205,7-18-26-9-,1
275695,11-25-20-2-16-4-,1
309051,24-,1
346152,19-8-3-13-,1
322259,17-23-15-5-8-3-13-,1
323498,24-,1
386154,1-26-,1
400203,13-3-8-5-15-23-18-26-,1
344203,14-12-8-19-,1
343916,13-3-8-5-15-23-18-26-9-,1
113272,9-23-5-8-3-,1
44461,13-,1
259352,19-,1
395666,5-,1
280321,9-,1
383944,9-26-18-23-8-3-13-,1
290307,13-3-8-5-15-23-18-26-9-,1
302679,9-,1
301034,4-16-20-12-1-,1
98280,16-4-18-10-26-9-,1
364822,12-,1
369677,15-,1
324299,3-8-19-14-12-1-,1
344855,9-26-18-23-,1
54247,11-19-20-,1
369463,4-,1
338252,13-3-8-5-15-23-18-10-26-9-,1
201455,7-17-,1
401029,11-,1
396929,13-3-8-5-15-23-18-26-9-,1
349301,19-25-20-2-16-4-,1
21110,8-5-15-18-9-,1
366105,25-,1
93663,22-1-12-25-20-2-16-4-13-3-8-5-15-23-18-10-26-,1
230865,7-2-20-12-1-13-3-8-5-15-23-17-,1
35176,9-26-18-23-15-5-8-3-13-,1
344311,20-12-1-,1
128498,1-20-2-16-4-,1
363880,26-,1
345721,26-9-,1
359639,9-,2
362483,16-2-20-,1
374191,14-5-15-23-18-10-26-9-,1
323709,4-,1
278660,26-,1
281148,26-,1
371050,20-,1
382835,4-2-20-12-1-,1
2552,9-5-26-8-,1
387364,11-,1
362888,9-26-18-23-15-5-,1
200399,24-,1
113253,9-26-18-23-,1
380372,16-,1
323928,6-24-,1
305182,9-26-10-18-23-15-5-8-3-,1
365272,4-,1
321655,7-,1
274955,2-,1
337670,20-2-16-4-25-19-14-5-15-23-18-26-9-,1
234597,9-,1
310563,4-16-20-1-22-,1
365724,19-,1
284018,11-,1
292623,9-,1
308898,6-24-,1
139904,11-20-,1
367242,26-,1
380369,25-,1
386500,5-,1
33830,9-18-23-16-4-,1
389135,9-26-18-23-15-5-8-,1
88967,9-,1
307966,4-16-2-20-25-12-1-,1
125392,15-5-14-,1
372608,13-3-8-12-1-22-,1
322672,6-,1
303843,26-,1
290950,23-,1
333744,14-5-15-23-18-10-26-4-16-2-20-25-19-,1
337773,24-,1
388735,5-,1
373042,16-,1
301190,18-,1
312311,13-3-8-,1
211292,14-12-1-,1
349448,9-26-10-18-23-,1
358747,20-2-16-4-25-,1
401562,9-26-10-18-23-15-5-14-,1
186682,24-,1
317758,13-3-8-5-,1
366668,8-,1
230698,19-,1
364009,16-2-,1
279826,22-,1
282172,8-,1
371892,22-1-12-20-2-16-4-,1
206294,4-16-2-20-25-12-1-22-,1
319833,22-,1
361687,11-19-25-20-,1
266049,24-,1
301003,19-,1
300135,18-7-26-9-,1
149887,4-16-12-1-,1
332446,19-25-,1
305811,25-20-,1
293041,8-,1
340409,17-,1
364617,2-20-,1
69009,22-1-12-20-2-7-,1
214875,19-25-20-2-16-4-,1
167324,12-1-22-,1
364645,2-,1
335060,24-17-,1
72662,7-2-20-25-12-1-22-,1
383575,25-12-,1
368363,15-,1
89104,9-26-10-18-7-,1
338556,19-25-20-,1
380658,20-,1
344069,9-26-10-18-23-15-5-,1
369291,18-,1
286353,9-,1
323676,19-,1
354579,7-,1
93739,24-6-,1
379516,20-,1
36680,1-12-14-,1
393152,8-,1
307103,19-14-,1
398812,20-,1
389098,13-3-8-5-15-23-18-26-9-,1
355600,22-1-12-25-20-2-7-,1
377493,5-4-12-,1
399732,1-,1
286589,20-2-,1
308323,9-26-18-23-,1
198429,22-1-12-14-,1
319804,24-,1
94871,12-25-20-2-16-4-,1
279910,15-,1
373625,2-16-,1
366552,9-,1
284216,20-,1
342296,7-,1
333643,3-8-15-23-,1
376608,11-2-,1
278390,16-,1
376423,22-1-12-14-19-25-20-,1
261879,13-3-8-5-15-23-18-9-,1
306762,20-2-16-4-21-,1
353761,9-,1
342266,26-10-18-23-4-16-17-,1
384016,4-16-2-20-12-1-,1
367217,26-,1
374587,15-14-,1
343514,9-,1
24008,11-19-25-20-2-16-4-,1
166478,4-,1
202715,24-,1
97720,22-1-12-20-2-7-6-,1
370595,18-5-,1
327344,9-26-10-18-23-,1
163140,16-20-12-22-,1
293364,11-,1
215943,14-12-,1
319591,4-16-18-10-26-9-,1
247121,23-,1
321748,19-25-,1
271015,9-26-18-,1
332373,14-5-15-23-18-10-26-9-,1
375117,1-,1
284642,9-,1
331954,25-20-2-16-4-5-15-23-18-10-26-,1
71720,14-13-3-8-19-11-,1
36305,24-6-,1
313790,15-5-14-20-19-,1
298633,17-23-15-5-3-13-4-16-2-20-25-12-,1
357812,19-25-20-2-7-14-5-15-,1
302334,1-,1
276194,4-,1
204621,4-16-2-20-12-1-3-8-19-14-5-15-23-18-26-9-,1
360333,14-,1
329910,8-5-15-23-18-,1
222052,17-7-,1
354431,3-,1
315040,9-,1
188838,12-20-2-7-1-22-13-3-8-5-15-23-17-,1
322615,4-16-2-,1
382171,4-16-2-20-12-1-22-,1
299796,4-16-17-24-,1
316023,9-26-10-18-23-,1
278648,8-,1
333739,4-16-2-20-25-19-,1
85211,9-,1
346169,14-5-,1
316909,17-,1
390882,23-8-,1
386988,23-,1
395709,1-5-15-17-24-6-,1
401493,24-,1
213777,24-,1
357372,19-20-2-7-6-,1
377134,11-,1
355086,20-,1
317428,5-15-23-18-26-,1
262759,9-23-15-5-8-,1
319142,24-6-,1
362496,16-2-20-25-12-1-,1
325053,26-9-,1
330455,22-1-12-14-,1
276564,23-,1
386408,19-,1
334860,11-,1
277790,19-,1
354016,4-16-2-20-25-12-1-22-,1
358889,4-26-9-,1
286256,8-,1
392344,9-26-10-18-15-5-8-,1
396948,4-16-2-20-12-,1
356472,6-7-2-20-25-12-1-22-,1
398394,20-25-19-11-,1
128216,17-23-15-5-8-3-13-,1
313898,20-11-,1
349906,9-26-10-18-23-15-5-14-,1
318217,24-6-,1
362299,2-20-1-,1
336229,1-12-14-11-19-20-2-7-6-22-13-3-8-5-15-23-17-24-,1
203962,8-22-,1
369742,19-,1
332719,9-26-18-23-15-5-8-,1
335836,9-26-10-18-23-15-8-3-13-,1
320582,17-,1
388039,19-,1
338827,12-25-20-2-16-4-21-,1
316537,13-3-8-5-15-23-18-26-9-,1
350595,23-,1
53911,24-,1
51646,19-,1
229710,3-1-,1
286668,18-,1
390250,8-24-,1
381716,1-12-,1
297686,9-,1
187598,19-14-,1
308839,1-12-8-3-,1
280816,22-,1
85798,9-26-10-18-23-15-5-14-4-16-2-20-25-19-,1
285476,8-,1
300242,1-,1
309651,14-12-1-,1
348140,9-26-10-18-23-15-5-14-4-16-2-20-25-19-11-,1
337240,19-25-20-2-16-4-,1
382157,4-16-20-,1
300768,16-7-18-26-,1
221787,9-26-10-18-23-15-5-14-,1
308480,4-16-2-20-12-,1
386993,20-,1
306580,24-6-,1
383338,9-,1
373993,19-2-,1
50600,22-,1
337226,4-,1
206221,4-,1
320036,14-,1
279627,18-,1
366489,14-,1
40252,11-19-25-14-5-,1
229924,9-,1
374365,16-,1
292648,26-,1
326389,12-20-2-7-8-5-15-23-17-,1
333277,10-,1
282963,2-,1
277728,9-26-,1
212907,7-2-20-15-23-17-,1
321670,17-7-,1
349880,9-26-10-,1
354763,6-8-5-15-23-18-26-9-,1
41413,17-7-,1
294336,8-,1
90386,9-,2
366782,4-16-2-20-12-,1
316547,8-5-15-23-18-10-26-9-,1
360776,5-,1
385050,13-3-8-,1
296579,11-,1
301630,15-,1
304035,24-6-,1
55737,11-,1
338236,13-3-5-15-23-17-24-,1
280201,16-,1
388594,15-,1
59913,9-26-18-4-16-,1
164279,18-,1
378781,10-,1
328797,4-16-2-20-25-19-11-,1
72493,8-14-,1
16158,26-16-,1
364144,12-14-,1
348469,12-20-2-7-6-8-5-15-23-17-24-,1
288163,15-,1
158696,9-18-5-,1
364990,2-,1
337879,6-,1
383736,2-,1
335054,4-,1
299261,9-26-10-18-15-5-8-3-13-,1
384370,7-,1
334607,12-1-22-,1
389186,18-,1
398065,16-2-20-12-1-,1
305515,19-8-,1
230547,24-,1
292793,18-,1
93150,6-,1
228600,4-16-17-7-18-10-26-9-,1
373868,18-,1
396930,22-1-12-20-2-16-4-,1
356824,7-18-9-,1
90887,1-12-3-19-,1
400308,4-16-2-20-19-11-,1
280070,7-,1
381915,16-,1
81402,7-17-,1
356917,13-3-8-5-15-23-17-24-,1
376148,19-8-14-12-1-,1
204385,24-,1
287509,15-,1
352620,11-,1
362105,14-5-15-,1
390022,13-3-8-19-11-,1
346408,6-24-,1
373256,22-,1
384505,23-8-,1
312134,7-17-,1
374725,19-,1
312445,24-,1
82350,11-19-14-5-,1
217426,26-10-18-23-,1
219586,24-6-,1
276299,15-,1
231927,4-16-2-20-,1
391084,3-8-,1
54700,9-26-10-,1
348891,9-,1
393275,5-26-9-,1
337864,7-2-20-25-19-,1
288820,22-,1
285320,8-5-15-23-18-10-,1
195846,6-24-,1
398674,18-,1
50855,6-24-,1
21310,14-12-1-13-3-8-19-,1
10023,5-,1
273206,19-8-3-13-11-14-12-1-13-3-8-5-15-23-17-7-2-20-12-,1
375370,22-12-14-19-2-,1
200363,4-9-26-10-,1
316280,22-1-12-14-8-3-13-,1
290555,22-,1
340029,13-,1
288805,2-,1
319461,9-,1
45416,24-6-,1
336451,9-26-10-,1
305256,9-26-18-23-15-5-14-11-,1
340253,11-19-8-,1
397620,23-,1
331115,9-26-10-18-23-15-5-14-,1
335732,1-12-20-3-8-5-15-,1
287417,26-,1
45803,17-7-,1
220605,14-12-1-3-8-19-11-,1
282176,20-,1
46006,17-,1
219058,4-16-17-7-18-10-26-,1
289479,9-26-18-23-15-5-14-,1
372867,15-,1
400241,4-16-2-20-1-,1
340427,17-16-4-21-9-26-18-23-15-5-14-,1
283262,2-,1
347056,15-,1
311135,9-26-10-18-23-15-5-8-,1
337111,24-17-23-,1
281939,9-,1
86244,25-20-2-16-4-,1
74244,24-6-,1
261422,9-,1
360687,2-,1
298445,15-,1
378522,2-,1
378930,19-,1
275529,18-,1
8160,26-15-14-,1
400613,6-,1
64297,24-6-,1
36684,24-6-,1
5391,3-,1
280463,25-1-,1
388010,2-20-25-19-11-,1
307075,16-,1
178276,4-16-2-20-,1
288048,26-15-,1
326356,19-8-3-14-12-1-22-,1
311274,16-,1
184747,24-,1
302867,12-,1
342338,24-6-,1
345236,17-,1
354142,19-20-2-16-4-,1
315339,6-,2
295382,15-,1
245331,18-23-,1
325905,13-3-8-5-15-23-18-10-26-9-,1
233512,9-,1
391607,15-,1
29149,13-3-8-5-15-23-,1
284433,18-,1
323877,1-,1
256725,26-18-23-15-5-8-9-,1
19388,2-20-1-,1
299002,23-,1
363345,3-8-12-,1
301212,12-,1
374069,22-1-12-25-20-2-16-4-,1
374019,26-,1
310298,22-,1
352425,12-20-2-16-4-1-22-,1
379697,4-16-2-20-12-,1
346401,9-26-10-18-23-15-5-8-,1
203016,14-1-22-13-3-8-19-,1
316516,1-12-25-20-2-16-4-,1
348141,11-19-25-20-2-16-4-,1
392968,9-26-18-23-15-5-,1
348603,2-16-4-20-5-15-23-17-24-,1
392119,22-1-12-25-20-2-16-4-,1
352035,19-8-3-12-1-22-,1
377637,5-,1
38356,3-13-8-19-,1
196631,24-,1
371438,6-7-2-20-1-,1
354504,9-,1
248808,9-18-5-8-3-13-,1
46109,22-1-12-25-20-2-16-4-,1
388309,5-8-,1
391736,9-,1
293054,12-,1
302919,8-,1
282950,23-,1
326436,17-,1
53171,24-,1
284154,16-,1
377944,2-,1
351932,6-24-,1
364192,9-26-10-18-23-15-5-8-3-13-,1
388169,11-,1
389564,14-12-1-,1
290528,18-23-,1
32858,15-5-8-3-13-23-18-9-,1
33757,9-,1
247397,23-,1
305684,22-1-12-25-20-2-16-4-,1
398745,17-,1
276459,16-,1
64656,20-2-16-4-12-,1
333045,16-4-20-25-19-11-,1
21565,6-,1
279546,26-12-,1
352717,26-,1
286712,14-,1
330087,19-20-,1
382258,5-,1
318326,24-,1
313185,25-19-,1
300238,4-,1
388020,24-,1
342070,8-15-23-18-26-9-,1
84504,17-23-15-7-2-20-,1
354439,23-,1
63289,19-,1
379501,11-2-,1
392588,12-22-,1
331036,4-16-17-18-26-,1
346340,9-26-10-18-4-16-,1
22458,4-9-4-16-20-9-,1
67703,6-,1
60216,9-26-18-23-15-5-14-4-16-2-20-19-,1
326386,24-,1
394090,26-,1
311101,14-,1
46088,22-13-22-13-,1
344557,20-2-16-4-,1
159012,4-,1
67496,8-3-13-1-12-25-20-2-15-23-,1
352645,17-,1
316986,8-3-13-12-1-22-,1
367492,5-,1
395999,18-,1
373852,9-,1
308390,19-8-3-22-1-12-14-,1
302747,26-,1
368426,5-,1
386508,22-,1
90782,12-14-,1
279757,3-,1
325001,10-,1
337397,4-16-2-20-19-,1
380813,2-19-,1
104304,9-18-23-,1
22877,7-18-26-9-,1
63061,26-18-23-,1
83654,15-5-14-20-25-19-,1
361512,3-,1
8614,15-9-,1
318522,20-,1
302677,18-,1
18923,15-23-26-9-,1
355780,9-26-10-18-23-15-5-8-3-1-12-25-20-2-16-4-,1
365876,15-,1
303415,25-,1
283623,4-,1
219552,2-7-,1
207926,14-19-,1
365179,10-,1
156242,11-9-,1
28194,24-,1
353646,1-12-25-20-2-16-4-,1
295683,5-15-23-26-9-,1
92515,7-,2
392186,24-24-,1
391875,2-16-4-20-12-,1
273941,18-23-15-5-14-11-19-8-3-13-26-,1
201217,17-23-15-5-8-,1
309232,1-12-2-16-4-13-3-8-5-23-18-10-26-,1
397910,5-,1
321152,12-1-22-,1
343999,10-26-9-,1
177376,20-2-7-17-23-15-5-8-3-,1
333654,16-,1
393274,25-,1
366478,3-,1
95201,9-26-10-18-23-15-5-14-11-19-4-16-2-20-25-,1
387930,22-,1
308988,17-16-4-21-,1
347908,9-26-10-18-23-15-5-14-,1
346204,4-9-,1
92684,9-26-10-18-4-,1
349833,19-8-3-1-12-14-,1
47912,9-26-10-,1
87961,8-5-15-23-17-24-7-2-,1
353699,6-,1
289118,5-,1
279688,9-,1
397928,14-,1
353327,7-18-26-9-,1
331197,24-,1
342578,9-26-,1
338007,9-,1
82330,6-,1
183685,24-,1
332366,11-19-25-20-2-16-4-,1
353233,17-7-,1
346894,23-15-5-20-7-,1
299789,16-9-,1
288912,16-2-1-22-,1
205883,17-7-,1
69972,1-12-25-20-2-16-4-3-8-5-15-23-18-10-26-9-,1
360379,15-5-14-,1
374811,2-,1
300114,7-,1
296562,4-16-2-20-25-19-11-,1
369365,3-24-,1
391583,15-,1
80993,13-,1
363567,8-3-13-19-,1
363631,13-3-8-23-18-10-26-,1
10230570,21-,1
456449,22-1-12-14-19-8-3-13-,1
12125128,21-,1
2564528,24-6-,1
12151178,1-,1
2611535,21-,1
12146589,20-,1
4167922,19-25-20-5-14-,1
685934,21-,1
11897536,19-,1
357637,22-1-12-25-20-2-16-4-21-,1
1646631,2-,1
51697,9-26-10-18-7-17-16-4-21-,1
2399285,12-14-,1
7369598,18-,1
12141524,12-,1
12123978,20-,1
11919857,11-19-20-2-16-4-,1
12125359,1-,1
12136438,21-,1
83884,6-,1
984020,2-,1
88899,1-12-14-19-8-3-13-,1
504456,24-17-23-5-14-,1
2002373,13-,1
1603937,1-12-20-2-16-4-,1
898821,2-16-,1
11763557,9-26-10-18-23-5-8-3-13-,1
12016929,9-26-10-18-23-5-14-,1
453701,9-,1
2047195,22-1-12-,1
396877,12-14-,1
5369903,9-,1
6631938,11-19-8-3-13-,1
56687,22-1-12-14-8-3-13-,1
11904143,23-14-,1
4707295,2-4-,1
28863,7-,1
1180388,6-24-,1
11878505,9-26-10-18-16-4-,1
521097,7-,1
471839,22-1-12-20-2-16-4-,1
204365,19-8-14-,1
4923176,22-1-12-20-2-16-,1
12137069,2-,1
12147973,9-,1
65492,9-26-10-18-23-5-8-3-13-,1
60184,9-26-10-18-,1
236940,1-12-20-2-16-4-,1
199525,6-,1
2003797,10-,1
1283478,9-26-23-,1
837448,6-,1
1410158,17-7-,1
5864420,9-26-10-18-23-5-14-19-25-20-2-16-4-,1
12149958,19-,1
666757,21-,1
88968,11-19-14-,1
12131183,13-,1
12126575,16-,1
5160420,24-,1
158529,2-,1
218089,9-,1
12146535,14-,1
134570,7-,1
520463,1-12-25-20-2-16-4-26-10-18-23-5-8-3-,1
576802,24-,1
12132349,1-12-25-20-2-16-4-,1
230694,9-21-,1
206634,8-3-13-22-1-12-,1
1164,3-,1
85209,19-8-3-13-,1
11738070,9-26-10-18-23-5-8-,1
1394703,19-,1
422356,10-5-,1
424657,22-12-25-20-2-16-4-,1
580411,1-12-16-,1
160908,10-,1
12134287,18-,1
12137892,9-26-10-18-23-5-14-11-19-20-2-16-4-,1
234115,6-,1
12122546,10-,1
1401468,26-18-,1
337279,17-,1
1024907,1-12-20-2-7-19-8-3-,1
74545,22-,1
6157532,1-12-14-19-8-3-,1
12137124,25-,1
100090,16-,1
12130709,1-,1
72481,26-4-21-9-26-4-9-26-4-,1
8558712,2-7-,1
166781,6-,1
1380286,22-,1
11789406,9-26-10-18-23-5-8-,1
3340743,22-1-12-14-,1
12152881,9-26-10-18-23-5-8-3-13-,1
12151269,22-12-25-20-2-4-3-,1
3112759,26-10-18-16-4-,1
232926,3-13-,1
9388821,26-,1
227314,21-21-,1
12154000,20-,1
3329993,9-26-10-,1
12135948,22-1-12-20-2-16-4-21-,1
262926,19-20-,1
11515650,13-,1
6023775,20-2-,1
248736,12-20-2-16-4-,1
1413529,9-26-10-18-23-5-,1
12145705,5-8-3-13-,1
100192,8-,1
4783489,9-26-10-18-23-8-,1
50567,26-10-18-23-5-8-3-13-22-1-12-20-2-7-,1
12149272,4-,1
12150778,20-,1
2299006,26-10-18-23-5-8-12-,1
204749,19-8-3-13-22-1-12-14-,1
249718,11-7-5-,1
491272,1-12-20-2-,1
3937539,5-8-3-13-,1
193956,16-4-,1
6277628,19-,1
584599,22-,1
12125838,9-,1
12128169,9-,1
12125193,1-,1
3494330,18-5-,1
940158,21-,1
1754750,20-,1
12138434,18-,1
307313,16-4-21-9-26-10-18-23-5-8-,1
3551258,9-26-10-18-23-,1
12130057,5-,1
50180,6-,1
369644,12-9-,1
2019988,17-,1
73886,6-,1
50140,7-,1
11591483,23-,1
818248,22-1-12-,1
1187306,6-24-,1
701010,25-20-16-4-,1
1022619,12-14-19-8-,1
208501,21-,1
2284961,24-17-23-5-25-20-2-7-,1
12132814,4-,1
457356,9-26-10-18-23-,1
1186967,17-7-,1
939729,22-,1
12130925,25-20-2-,1
116375,12-20-2-16-4-9-26-10-18-23-5-8-,1
1497147,9-,1
60471,21-,1
2288218,6-6-,1
3370027,20-,1
93550,25-20-2-16-10-18-23-5-25-20-2-16-4-,1
299792,6-,1
2214896,1-20-2-16-,1
12141786,2-,1
323638,21-9-,1
11725572,9-21-,1
